RequestNumber,Index Name,Date,TotalReturnsIndex,NTR_Value
TRI63913928630107890500,Nifty 50,2023-04-20,25654.16,23321.47
TRI63913928630107890500,Nifty 50,2023-04-21,25654.78,23321.77
TRI63913928630107890500,Nifty 50,2023-04-24,25828.46,23479.65
TRI63913928630107890500,Nifty 50,2023-04-25,25866.09,23513.86
TRI63913928630107890500,Nifty 50,2023-04-26,25930.7,23572.6
TRI63913928630107890500,Nifty 50,2023-04-27,26078.38,23706.85
TRI63913928630107890500,Nifty 50,2023-04-28,26302.92,23909.59
TRI63913928630107890500,Nifty 50,2023-05-02,26423.3,24019.02
TRI63913928630107890500,Nifty 50,2023-05-03,26339.14,23942.52
TRI63913928630107890500,Nifty 50,2023-05-04,26580.77,24162.16
TRI63913928630107890500,Nifty 50,2023-05-05,26308.78,23914.93
TRI63913928630107890500,Nifty 50,2023-05-08,26593.29,24173.54
TRI63913928630107890500,Nifty 50,2023-05-09,26595.52,24175.57
TRI63913928630107890500,Nifty 50,2023-05-10,26667.11,24240.65
TRI63913928630107890500,Nifty 50,2023-05-11,26640.77,24216.7
TRI63913928630107890500,Nifty 50,2023-05-12,26666.67,24240.25
TRI63913928630107890500,Nifty 50,2023-05-15,26789.02,24351.47
TRI63913928630107890500,Nifty 50,2023-05-16,26679.67,24240.28
TRI63913928630107890500,Nifty 50,2023-05-17,26526.82,24101.4
TRI63913928630107890500,Nifty 50,2023-05-18,26451.26,24032.75
TRI63913928630107890500,Nifty 50,2023-05-19,26560.1,24131.28
TRI63913928630107890500,Nifty 50,2023-05-22,26722.03,24278.4
TRI63913928630107890500,Nifty 50,2023-05-23,26771.1,24322.98
TRI63913928630107890500,Nifty 50,2023-05-24,26679.72,24239.96
TRI63913928630107890500,Nifty 50,2023-05-25,26731.86,24287.34
TRI63913928630107890500,Nifty 50,2023-05-26,26991.87,24523.57
TRI63913928630107890500,Nifty 50,2023-05-29,27136.82,24655.26
TRI63913928631139184700,Nifty 50,2023-05-30,27188.18,24695.86
TRI63913928631139184700,Nifty 50,2023-05-31,27057.44,24573.97
TRI63913928631139184700,Nifty 50,2023-06-01,26989.35,24512.14
TRI63913928631139184700,Nifty 50,2023-06-02,27080.87,24590.09
TRI63913928631139184700,Nifty 50,2023-06-05,27168.13,24669.32
TRI63913928631139184700,Nifty 50,2023-06-06,27175.7,24676.19
TRI63913928631139184700,Nifty 50,2023-06-07,27361.85,24845.22
TRI63913928631139184700,Nifty 50,2023-06-08,27227.59,24723.3
TRI63913928631139184700,Nifty 50,2023-06-09,27126.86,24631.15
TRI63913928631139184700,Nifty 50,2023-06-12,27182.55,24681.72
TRI63913928631139184700,Nifty 50,2023-06-13,27350.09,24833.84
TRI63913928631139184700,Nifty 50,2023-06-14,27408.12,24886.53
TRI63913928631139184700,Nifty 50,2023-06-15,27317.25,24802.24
TRI63913928631139184700,Nifty 50,2023-06-16,27519.44,24985.68
TRI63913928631139184700,Nifty 50,2023-06-19,27422.87,24896.58
TRI63913928631139184700,Nifty 50,2023-06-20,27512.41,24977.87
TRI63913928631139184700,Nifty 50,2023-06-21,27571.14,25031.2
TRI63913928631139184700,Nifty 50,2023-06-22,27445.97,24915.45
TRI63913928631139184700,Nifty 50,2023-06-23,27291.39,24775.13
TRI63913928631139184700,Nifty 50,2023-06-26,27328.91,24809.19
TRI63913928631139184700,Nifty 50,2023-06-27,27513.45,24976.71
TRI63913928631139184700,Nifty 50,2023-06-28,27739.64,25182.04
TRI63913928631139184700,Nifty 50,2023-06-30,28059.65,25470.8
TRI63913928631139184700,Nifty 50,2023-07-03,28254.9,25648.04
TRI63913928631139184700,Nifty 50,2023-07-04,28352.01,25736.19
TRI63913928631139184700,Nifty 50,2023-07-05,28365.96,25748.85
TRI63913928631139184700,Nifty 50,2023-07-06,28510.39,25879.96
TRI63913928631139184700,Nifty 50,2023-07-07,28269.43,25661.0
TRI63913928631139184700,Nifty 50,2023-07-10,28304.66,25692.98
TRI63913928631139184700,Nifty 50,2023-07-11,28429.42,25805.65
TRI63913928631139184700,Nifty 50,2023-07-12,28348.88,25732.55
TRI63913928631139184700,Nifty 50,2023-07-13,28393.32,25772.58
TRI63913928631139184700,Nifty 50,2023-07-14,28618.6,25976.03
TRI63913928631139184700,Nifty 50,2023-07-17,28833.54,26171.12
TRI63913928631139184700,Nifty 50,2023-07-18,28888.85,26221.32
TRI63913928631139184700,Nifty 50,2023-07-19,29011.55,26332.69
TRI63913928631139184700,Nifty 50,2023-07-20,29231.71,26531.1
TRI63913928631139184700,Nifty 50,2023-07-21,28890.53,26219.69
TRI63913928631139184700,Nifty 50,2023-07-24,28784.26,26123.25
TRI63913928631139184700,Nifty 50,2023-07-25,28796.35,26134.22
TRI63913928631139184700,Nifty 50,2023-07-26,28939.3,26263.95
TRI63913928631139184700,Nifty 50,2023-07-27,28769.02,26108.77
TRI63913928631139184700,Nifty 50,2023-07-28,28752.69,26093.09
TRI63913928631139184700,Nifty 50,2023-07-31,28910.43,26236.24
TRI63913928631139184700,Nifty 50,2023-08-01,28880.78,26209.33
TRI63913928631139184700,Nifty 50,2023-08-02,28589.81,25942.67
TRI63913928631139184700,Nifty 50,2023-08-03,28383.28,25754.04
TRI63913928631139184700,Nifty 50,2023-08-04,28582.25,25934.42
TRI63913928631139184700,Nifty 50,2023-08-07,28699.8,26041.09
TRI63913928631139184700,Nifty 50,2023-08-08,28661.08,26004.78
TRI63913928631139184700,Nifty 50,2023-08-09,28769.97,26099.56
TRI63913928631139184700,Nifty 50,2023-08-10,28638.92,25980.67
TRI63913928631139184700,Nifty 50,2023-08-11,28482.45,25836.16
TRI63913928631139184700,Nifty 50,2023-08-14,28494.78,25846.67
TRI63913928631139184700,Nifty 50,2023-08-16,28539.38,25887.13
TRI63913928631139184700,Nifty 50,2023-08-17,28393.16,25754.49
TRI63913928631139184700,Nifty 50,2023-08-18,28316.31,25683.93
TRI63913928631139184700,Nifty 50,2023-08-21,28448.83,25801.94
TRI63913928631139184700,Nifty 50,2023-08-22,28453.01,25805.73
TRI63913928631139184700,Nifty 50,2023-08-23,28522.76,25868.99
TRI63913928631139184700,Nifty 50,2023-08-24,28438.68,25792.73
TRI63913928631139184700,Nifty 50,2023-08-25,28261.32,25631.87
TRI63913928632342284600,Nifty 50,2023-08-28,28320.4,25685.46
TRI63913928632342284600,Nifty 50,2023-08-29,28374.03,25734.1
TRI63913928632342284600,Nifty 50,2023-08-30,28381.13,25740.54
TRI63913928632342284600,Nifty 50,2023-08-31,28243.74,25615.93
TRI63913928632342284600,Nifty 50,2023-09-01,28509.94,25857.36
TRI63913928632342284600,Nifty 50,2023-09-04,28647.16,25981.81
TRI63913928632342284600,Nifty 50,2023-09-05,28714.78,26043.15
TRI63913928632342284600,Nifty 50,2023-09-06,28767.78,26091.21
TRI63913928632342284600,Nifty 50,2023-09-07,28937.96,26245.56
TRI63913928632342284600,Nifty 50,2023-09-08,29074.22,26369.14
TRI63913928632342284600,Nifty 50,2023-09-11,29333.0,26603.84
TRI63913928632342284600,Nifty 50,2023-09-12,29328.37,26587.76
TRI63913928632342284600,Nifty 50,2023-09-13,29441.04,26689.91
TRI63913928632342284600,Nifty 50,2023-09-14,29489.61,26733.94
TRI63913928632342284600,Nifty 50,2023-09-15,29620.53,26852.63
TRI63913928632342284600,Nifty 50,2023-09-18,29533.91,26774.1
TRI63913928632342284600,Nifty 50,2023-09-20,29193.69,26465.67
TRI63913928632342284600,Nifty 50,2023-09-21,28960.36,26254.15
TRI63913928632342284600,Nifty 50,2023-09-22,28860.46,26163.59
TRI63913928632342284600,Nifty 50,2023-09-25,28860.9,26163.98
TRI63913928632342284600,Nifty 50,2023-09-26,28846.47,26150.9
TRI63913928632342284600,Nifty 50,2023-09-27,28922.43,26219.76
TRI63913928632342284600,Nifty 50,2023-09-28,28639.44,25963.22
TRI63913928632342284600,Nifty 50,2023-09-29,28807.77,26115.82
TRI63913928632342284600,Nifty 50,2023-10-03,28647.04,25970.11
TRI63913928632342284600,Nifty 50,2023-10-04,28511.13,25846.9
TRI63913928632342284600,Nifty 50,2023-10-05,28671.97,25992.7
TRI63913928632342284600,Nifty 50,2023-10-06,28830.08,26136.04
TRI63913928632342284600,Nifty 50,2023-10-09,28622.98,25948.3
TRI63913928632342284600,Nifty 50,2023-10-10,28883.35,26184.33
TRI63913928632342284600,Nifty 50,2023-10-11,29061.61,26345.93
TRI63913928632342284600,Nifty 50,2023-10-12,29036.17,26322.87
TRI63913928632342284600,Nifty 50,2023-10-13,28973.14,26265.73
TRI63913928632342284600,Nifty 50,2023-10-16,28944.87,26240.1
TRI63913928632342284600,Nifty 50,2023-10-17,29061.8,26346.11
TRI63913928632342284600,Nifty 50,2023-10-18,28855.87,26159.42
TRI63913928632342284600,Nifty 50,2023-10-19,28790.88,26099.83
TRI63913928632342284600,Nifty 50,2023-10-20,28674.78,25993.67
TRI63913928632342284600,Nifty 50,2023-10-23,28291.96,25646.64
TRI63913928632342284600,Nifty 50,2023-10-25,28079.26,25449.17
TRI63913928632342284600,Nifty 50,2023-10-26,27690.29,25096.63
TRI63913928632342284600,Nifty 50,2023-10-27,27969.92,25349.93
TRI63913928632342284600,Nifty 50,2023-10-30,28107.42,25474.56
TRI63913928632342284600,Nifty 50,2023-10-31,28017.36,25392.94
TRI63913928632342284600,Nifty 50,2023-11-01,27886.24,25273.73
TRI63913928632342284600,Nifty 50,2023-11-02,28105.75,25470.96
TRI63913928632342284600,Nifty 50,2023-11-03,28253.09,25603.55
TRI63913928632342284600,Nifty 50,2023-11-06,28519.25,25844.75
TRI63913928632342284600,Nifty 50,2023-11-07,28511.81,25838.01
TRI63913928632342284600,Nifty 50,2023-11-08,28565.86,25886.99
TRI63913928632342284600,Nifty 50,2023-11-09,28495.08,25822.85
TRI63913928632342284600,Nifty 50,2023-11-10,28539.24,25862.87
TRI63913928632342284600,Nifty 50,2023-11-12,28686.47,25996.29
TRI63913928632342284600,Nifty 50,2023-11-13,28565.95,25887.07
TRI63913928632342284600,Nifty 50,2023-11-15,28906.7,26195.86
TRI63913928632342284600,Nifty 50,2023-11-16,29044.66,26319.57
TRI63913928632342284600,Nifty 50,2023-11-17,28995.52,26275.04
TRI63913928632342284600,Nifty 50,2023-11-20,28939.98,26224.7
TRI63913928632342284600,Nifty 50,2023-11-21,29071.36,26339.61
TRI63913928632342284600,Nifty 50,2023-11-22,29113.18,26377.5
TRI63913928632342284600,Nifty 50,2023-11-23,29098.74,26364.41
TRI63913928632342284600,Nifty 50,2023-11-24,29087.95,26354.64
TRI63913928633592356300,Nifty 50,2023-11-28,29227.61,26481.17
TRI63913928633592356300,Nifty 50,2023-11-29,29531.63,26756.63
TRI63913928633592356300,Nifty 50,2023-11-30,29585.36,26805.3
TRI63913928633592356300,Nifty 50,2023-12-01,29783.34,26984.68
TRI63913928633592356300,Nifty 50,2023-12-04,30398.91,27542.41
TRI63913928633592356300,Nifty 50,2023-12-05,30646.19,27766.45
TRI63913928633592356300,Nifty 50,2023-12-06,30767.6,27876.45
TRI63913928633592356300,Nifty 50,2023-12-07,30713.86,27827.76
TRI63913928633592356300,Nifty 50,2023-12-08,30814.15,27918.63
TRI63913928633592356300,Nifty 50,2023-12-11,30854.9,27955.55
TRI63913928633592356300,Nifty 50,2023-12-12,30721.59,27833.31
TRI63913928633592356300,Nifty 50,2023-12-13,30750.95,27859.91
TRI63913928633592356300,Nifty 50,2023-12-14,31127.6,28201.14
TRI63913928633592356300,Nifty 50,2023-12-15,31530.19,28565.89
TRI63913928633592356300,Nifty 50,2023-12-18,31474.35,28515.3
TRI63913928633592356300,Nifty 50,2023-12-19,31525.0,28561.19
TRI63913928633592356300,Nifty 50,2023-12-20,31079.76,28157.81
TRI63913928633592356300,Nifty 50,2023-12-21,31233.93,28297.48
TRI63913928633592356300,Nifty 50,2023-12-22,31372.6,28423.12
TRI63913928633592356300,Nifty 50,2023-12-26,31507.69,28545.51
TRI63913928633592356300,Nifty 50,2023-12-27,31821.31,28829.64
TRI63913928633592356300,Nifty 50,2023-12-28,32003.47,28994.67
TRI63913928633592356300,Nifty 50,2023-12-29,31933.93,28931.67
TRI63913928633592356300,Nifty 50,2024-01-01,31949.36,28945.65
TRI63913928633592356300,Nifty 50,2024-01-02,31837.56,28844.36
TRI63913928633592356300,Nifty 50,2024-01-03,31619.36,28646.67
TRI63913928633592356300,Nifty 50,2024-01-04,31826.97,28834.77
TRI63913928633592356300,Nifty 50,2024-01-05,31903.69,28904.27
TRI63913928633592356300,Nifty 50,2024-01-08,31613.01,28640.92
TRI63913928633592356300,Nifty 50,2024-01-09,31659.81,28683.33
TRI63913928633592356300,Nifty 50,2024-01-10,31768.3,28781.4
TRI63913928633592356300,Nifty 50,2024-01-11,31810.18,28819.34
TRI63913928633592356300,Nifty 50,2024-01-12,32173.66,29148.64
TRI63913928633592356300,Nifty 50,2024-01-15,32471.8,29418.75
TRI63913928633592356300,Nifty 50,2024-01-16,32376.1,29332.05
TRI63913928633592356300,Nifty 50,2024-01-17,31699.64,28719.19
TRI63913928633592356300,Nifty 50,2024-01-18,31538.4,28573.11
TRI63913928633592356300,Nifty 50,2024-01-19,31787.24,28795.64
TRI63913928633592356300,Nifty 50,2024-01-20,31712.86,28728.26
TRI63913928633592356300,Nifty 50,2024-01-23,31223.3,28284.77
TRI63913928633592356300,Nifty 50,2024-01-24,31540.07,28571.62
TRI63913928633592356300,Nifty 50,2024-01-25,31391.07,28436.65
TRI63913928633592356300,Nifty 50,2024-01-29,31957.05,28949.36
TRI63913928633592356300,Nifty 50,2024-01-30,31640.24,28662.37
TRI63913928633592356300,Nifty 50,2024-01-31,31939.59,28933.54
TRI63913928633592356300,Nifty 50,2024-02-01,31898.06,28895.92
TRI63913928633592356300,Nifty 50,2024-02-02,32127.9,29104.13
TRI63913928633592356300,Nifty 50,2024-02-05,32007.18,28994.78
TRI63913928633592356300,Nifty 50,2024-02-06,32242.59,29207.25
TRI63913928633592356300,Nifty 50,2024-02-07,32244.22,29208.72
TRI63913928633592356300,Nifty 50,2024-02-08,31950.32,28938.46
TRI63913928633592356300,Nifty 50,2024-02-09,32048.38,29026.61
TRI63913928633592356300,Nifty 50,2024-02-12,31803.52,28804.83
TRI63913928633592356300,Nifty 50,2024-02-13,31990.61,28974.28
TRI63913928633592356300,Nifty 50,2024-02-14,32133.04,29103.29
TRI63913928633592356300,Nifty 50,2024-02-15,32244.79,29202.82
TRI63913928633592356300,Nifty 50,2024-02-16,32441.32,29379.68
TRI63913928633592356300,Nifty 50,2024-02-19,32561.34,29488.37
TRI63913928633592356300,Nifty 50,2024-02-20,32675.53,29590.87
TRI63913928633592356300,Nifty 50,2024-02-21,32466.65,29400.75
TRI63913928633592356300,Nifty 50,2024-02-22,32705.7,29617.23
TRI63913928633592356300,Nifty 50,2024-02-23,32698.69,29610.88
TRI63913928634498574600,Nifty 50,2024-02-26,32565.29,29490.08
TRI63913928634498574600,Nifty 50,2024-02-27,32677.61,29591.79
TRI63913928634498574600,Nifty 50,2024-02-28,32313.7,29262.25
TRI63913928634498574600,Nifty 50,2024-02-29,32360.25,29304.4
TRI63913928634498574600,Nifty 50,2024-03-01,32884.29,29778.96
TRI63913928634498574600,Nifty 50,2024-03-02,32942.63,29831.79
TRI63913928634498574600,Nifty 50,2024-03-04,32982.68,29868.06
TRI63913928634498574600,Nifty 50,2024-03-05,32910.07,29802.3
TRI63913928634498574600,Nifty 50,2024-03-06,33083.42,29959.28
TRI63913928634498574600,Nifty 50,2024-03-07,33112.15,29985.3
TRI63913928634498574600,Nifty 50,2024-03-11,32875.25,29770.77
TRI63913928634498574600,Nifty 50,2024-03-12,32879.74,29774.84
TRI63913928634498574600,Nifty 50,2024-03-13,32382.22,29324.3
TRI63913928634498574600,Nifty 50,2024-03-14,32601.49,29522.86
TRI63913928634498574600,Nifty 50,2024-03-15,32420.41,29358.79
TRI63913928634498574600,Nifty 50,2024-03-18,32468.0,29401.89
TRI63913928634498574600,Nifty 50,2024-03-19,32117.3,29084.31
TRI63913928634498574600,Nifty 50,2024-03-20,32149.17,29113.17
TRI63913928634498574600,Nifty 50,2024-03-21,32403.6,29343.57
TRI63913928634498574600,Nifty 50,2024-03-22,32528.43,29456.61
TRI63913928634498574600,Nifty 50,2024-03-26,32392.94,29333.92
TRI63913928634498574600,Nifty 50,2024-03-27,32568.01,29492.46
TRI63913928634498574600,Nifty 50,2024-03-28,32867.23,29763.42
TRI63913928634498574600,Nifty 50,2024-04-01,33066.13,29943.53
TRI63913928634498574600,Nifty 50,2024-04-02,33053.33,29931.95
TRI63913928634498574600,Nifty 50,2024-04-03,33025.82,29907.03
TRI63913928634498574600,Nifty 50,2024-04-04,33143.59,30013.68
TRI63913928634498574600,Nifty 50,2024-04-05,33142.19,30012.41
TRI63913928634498574600,Nifty 50,2024-04-08,33366.87,30215.88
TRI63913928634498574600,Nifty 50,2024-04-09,33332.19,30184.47
TRI63913928634498574600,Nifty 50,2024-04-10,33495.65,30332.5
TRI63913928634498574600,Nifty 50,2024-04-12,33150.59,30020.02
TRI63913928634498574600,Nifty 50,2024-04-15,32787.15,29690.9
TRI63913928634498574600,Nifty 50,2024-04-16,32603.74,29524.81
TRI63913928634498574600,Nifty 50,2024-04-18,32379.9,29322.1
TRI63913928634498574600,Nifty 50,2024-04-19,32602.42,29523.61
TRI63913928634498574600,Nifty 50,2024-04-22,32881.22,29776.08
TRI63913928634498574600,Nifty 50,2024-04-23,32927.73,29818.21
TRI63913928634498574600,Nifty 50,2024-04-24,32978.37,29864.07
TRI63913928634498574600,Nifty 50,2024-04-25,33225.64,30087.98
TRI63913928634498574600,Nifty 50,2024-04-26,33004.19,29887.45
TRI63913928634498574600,Nifty 50,2024-04-29,33333.12,30185.31
TRI63913928634498574600,Nifty 50,2024-04-30,33276.41,30133.96
TRI63913928634498574600,Nifty 50,2024-05-02,33340.2,30191.72
TRI63913928634498574600,Nifty 50,2024-05-03,33086.51,29961.99
TRI63913928634498574600,Nifty 50,2024-05-06,33037.73,29917.82
TRI63913928634498574600,Nifty 50,2024-05-07,32837.71,29735.3
TRI63913928634498574600,Nifty 50,2024-05-08,32837.65,29735.25
TRI63913928634498574600,Nifty 50,2024-05-09,32329.72,29275.31
TRI63913928634498574600,Nifty 50,2024-05-10,32522.55,29439.3
TRI63913928634498574600,Nifty 50,2024-05-13,32594.61,29504.54
TRI63913928634498574600,Nifty 50,2024-05-14,32762.37,29656.4
TRI63913928634498574600,Nifty 50,2024-05-15,32736.91,29633.34
TRI63913928634498574600,Nifty 50,2024-05-16,33046.16,29911.22
TRI63913928634498574600,Nifty 50,2024-05-17,33138.02,29994.37
TRI63913928634498574600,Nifty 50,2024-05-18,33190.97,30042.3
TRI63913928634498574600,Nifty 50,2024-05-21,33230.84,30078.39
TRI63913928634498574600,Nifty 50,2024-05-22,33349.84,30182.28
TRI63913928634498574600,Nifty 50,2024-05-23,33895.66,30676.26
